C1,C2,C3,C4,C5,C6,C7,C8,Marker
14,1,7,-1,2,41,-40,0,NAN
-2,2,-8,-13,-1,-37,-9,51,NAN
17,-14,-9,7,-2,-18,-12,-35,NAN
-28,-1,8,7,14,9,-3,-29,NAN
18,-3,-2,-4,6,-40,27,14,NAN
-17,-1,-2,-1,-8,50,38,-4,NAN
4,-7,-7,-5,-14,-18,-41,7,NAN
33,10,0,-12,-15,23,-10,12,NAN
-10,-3,-13,-6,-8,-2,27,23,NAN
-12,3,9,21,24,11,19,-4,NAN
8,-3,-10,-12,-16,31,54,12,NAN
2,-4,2,7,2,-42,-78,-31,NAN
-22,-10,-18,-14,-26,-15,-72,-45,NAN
34,20,26,0,9,-67,50,36,NAN
-65,-18,-5,4,-5,-1,60,8,NAN
40,-6,-12,1,8,49,82,9,NAN
7,-4,0,-3,-26,-122,-117,-53,NAN
16,10,9,-11,-23,-22,-26,-5,NAN
-7,-3,-18,-8,9,13,42,29,NAN
-3,10,19,10,20,19,-15,2,NAN
38,8,2,11,1,30,35,-12,NAN
-22,-18,-10,-10,-19,25,-27,23,NAN
-3,-6,-13,-7,13,21,-26,5,NAN
-19,-6,-3,-7,-11,5,38,23,NAN
-24,-5,0,-11,-13,-8,-37,-18,NAN
20,0,-9,-5,-18,-29,49,39,NAN
28,-1,6,11,0,-26,-68,10,NAN
-29,-3,-4,3,4,-24,-19,1,NAN
6,-4,3,1,-8,-41,-24,-3,NAN
3,4,4,-9,-5,18,59,-39,NAN
-20,-8,-1,6,5,46,-33,0,NAN
13,-3,-3,6,7,19,37,53,NAN
16,1,1,6,23,1,65,6,NAN
-38,-9,-2,5,-3,25,-55,-85,NAN
9,6,8,-3,-21,4,-20,11,NAN
-10,2,5,10,27,1,-32,-10,NAN
37,1,-3,-6,8,49,105,65,NAN
-18,-7,4,-13,-28,-42,14,4,NAN
5,-2,-6,-6,-8,-37,-124,-47,NAN
-16,-4,4,8,6,11,-10,-28,NAN
-19,1,4,-4,8,12,40,1,NAN
-7,-6,-9,-7,-16,-10,32,31,NAN
-11,-6,-18,-9,-10,71,15,-10,NAN
-6,13,14,9,22,-84,-23,13,NAN
-7,0,-2,4,16,-72,-20,-29,NAN
-19,-8,-2,-11,-24,24,9,5,NAN
11,6,3,5,25,61,-40,16,NAN
16,13,24,5,-12,-9,12,30,NAN
-36,-3,-1,-6,-19,-57,-4,-40,NAN
38,-1,-4,-7,12,8,-77,8,NAN
-11,-3,-6,1,8,0,72,5,NAN
11,-6,-9,13,30,26,10,4,NAN
-37,3,-2,-7,-16,20,27,-40,NAN
39,11,17,12,11,19,-13,-2,NAN
2,0,-3,3,-4,-58,2,35,NAN
-8,-5,-10,-2,4,24,-21,-2,NAN
6,1,13,17,24,19,-20,-7,NAN
-19,-9,-10,-15,-17,50,66,36,NAN
-13,-6,-6,8,-10,-42,-115,-104,NAN
-32,-1,-2,-6,-3,-54,17,28,NAN
-1,1,3,-17,-14,7,3,-23,NAN
11,-2,-5,6,5,-17,28,34,NAN
-15,15,24,18,22,34,110,66,NAN
9,-12,-15,-11,-12,-4,40,-23,NAN
-16,-10,-14,-7,-2,-15,-45,-43,NAN
22,12,5,7,-4,40,7,60,NAN
-12,-12,-12,-23,-29,-16,-2,-12,NAN
21,9,16,20,19,-27,-51,-7,NAN
-43,-3,-18,-14,-17,-12,-14,-29,NAN
-7,-4,-9,2,6,7,23,-35,NAN
-11,4,13,6,-6,-31,-32,35,NAN
-9,-7,-3,0,1,24,-32,-3,NAN
34,-1,-8,-5,-15,15,-20,-21,NAN
-19,-4,-9,-1,6,-42,-57,-32,NAN
-1,-4,-1,3,5,44,-23,0,NAN
-15,7,4,1,16,-24,-39,24,NAN
12,-4,0,4,-6,-33,-8,-29,NAN
-42,-1,10,7,-2,24,12,29,NAN
1,-8,-7,-20,-12,-1,47,28,NAN
11,-7,-3,0,-19,5,23,-27,NAN
8,9,-5,-5,8,-40,-92,8,NAN
17,15,19,17,30,16,36,0,NAN
10,3,10,7,6,54,69,1,NAN
21,-9,-15,-4,-24,-20,23,26,NAN
22,8,11,3,5,74,-18,-35,NAN
18,-2,8,8,13,-119,-18,36,NAN
-23,-7,3,12,2,38,15,31,NAN
7,-7,-4,-6,-11,44,-1,-17,NAN
-1,0,-6,-11,-21,-73,-57,-19,NAN
-4,6,4,6,16,60,27,7,NAN
-1,-4,1,2,-1,6,49,18,NAN
8,-9,-7,-4,-4,-9,-70,-59,NAN
-11,5,4,1,-3,12,-11,30,NAN
9,0,3,4,3,-34,-68,-39,NAN
-6,-1,14,3,10,-64,-38,-4,NAN
-7,4,-3,-12,-24,-14,-70,6,NAN
7,-7,-1,2,2,45,110,-28,NAN
24,-11,-10,0,0,-40,-74,-77,NAN
-33,-1,1,0,4,27,35,0,NAN
14,-5,-5,-11,7,77,58,-14,NAN
31,7,-5,2,25,-23,-62,-34,NAN
-5,-7,3,-16,-10,-11,15,67,NAN
-29,-8,-8,5,14,32,19,-21,NAN
34,10,13,20,10,-31,-48,52,NAN
-13,-9,-1,-7,-19,16,28,-68,NAN
12,5,-4,-5,-5,-66,-61,28,NAN
2,-8,0,-12,-23,-9,34,34,NAN
-4,1,-6,-2,19,35,-3,-47,NAN
3,-1,0,9,2,17,13,31,NAN
0,13,14,-7,8,23,25,-14,NAN
4,-9,-6,-4,-51,-25,7,-16,NAN
-21,-10,5,-5,-13,-51,-107,-42,NAN
8,2,-2,6,-11,31,11,46,NAN
-9,-1,-8,-7,-6,-8,13,-49,NAN
-14,-2,11,6,3,-10,-6,8,NAN
1,-8,-24,-10,1,36,-7,-31,NAN
-14,2,2,-11,-15,-72,15,37,NAN
9,-2,3,6,15,53,20,30,NAN
-7,-9,-9,1,13,34,-1,-6,NAN
-13,4,5,-6,-10,-18,37,-15,NAN
2,2,-5,0,-3,-25,-87,-51,NAN
20,6,12,8,18,6,-22,7,NAN
-4,-12,-12,-10,-11,-11,79,-20,NAN
17,2,-11,-3,-6,3,-24,3,NAN
26,11,23,13,6,-9,-44,-33,NAN
-2,-2,-4,-11,-25,-15,41,42,NAN
-23,0,-6,-7,0,-16,-30,7,NAN
2,5,4,6,-10,45,87,0,NAN
-31,-7,-4,3,13,41,-84,-66,NAN
29,-9,-15,-7,-3,-42,38,75,NAN
9,1,7,-1,13,-43,-34,-36,NAN
-27,-13,-12,-4,-33,25,-13,-46,NAN
10,3,-2,8,33,33,37,2,NAN
-10,-1,-2,-8,-19,-33,6,3,NAN
29,-3,-4,-7,-10,63,36,7,NAN
-68,-3,6,0,-19,-61,-100,-81,NAN
25,0,-2,2,5,-2,65,63,NAN
7,1,6,4,13,27,12,-17,NAN
9,0,-5,-7,-10,-26,-20,11,NAN
1,4,-2,-4,9,-32,30,-18,NAN
3,-2,10,9,6,26,-70,26,NAN
-34,-4,4,3,8,22,-64,-43,NAN
-33,3,4,-7,-11,22,-43,-89,NAN
-4,-6,-15,-8,1,14,102,33,NAN
-20,-5,-6,8,21,-17,-21,0,NAN
-28,-5,9,-6,-25,-19,-124,-55,NAN
5,0,-7,-4,14,15,127,61,NAN
9,-5,-3,7,2,3,-27,-43,NAN
21,0,-6,0,-8,-28,-20,-13,NAN
-14,0,-5,-1,9,54,13,-20,NAN
-12,1,-2,-2,-9,-21,-7,6,NAN
14,2,4,-6,-3,-13,6,-16,NAN
18,5,9,16,28,23,8,49,NAN
-26,-6,-6,-15,-29,-38,-68,11,NAN
26,1,-1,-12,-24,-27,45,26,NAN
-38,-6,-3,1,14,-7,-61,-77,NAN
47,16,16,12,-5,24,-12,44,NAN
2,0,0,5,45,27,61,19,NAN
4,-8,-4,-6,-9,20,114,41,NAN
-18,-12,-9,-9,-4,-18,-39,-44,NAN
-6,2,-8,4,10,-16,23,-12,NAN
-5,4,5,7,8,71,53,13,NAN
-15,1,13,-11,-22,-22,-35,-65,NAN
-37,-14,-7,0,-13,-49,-120,-1,NAN
3,2,-5,-1,12,22,47,10,NAN
7,4,-2,5,24,38,55,2,NAN
4,-14,-15,-4,-19,-17,37,-9,NAN
-5,-1,2,10,12,23,-49,5,NAN
17,12,9,8,26,-1,-128,6,NAN
14,0,-3,-12,-20,-61,42,19,NAN
-8,-1,11,-13,-19,-11,-69,-61,NAN
32,-4,-6,7,17,0,110,77,NAN
58,14,7,19,30,-20,3,-3,NAN
-26,-1,0,-2,-29,-41,-78,1,NAN
21,5,7,-3,12,43,15,54,NAN
-5,2,10,13,22,10,36,-22,NAN
-41,-10,-8,-3,-5,-10,-57,-53,NAN
21,6,-1,-22,-7,-4,24,17,NAN
-31,-3,-9,2,-32,42,44,-55,NAN
20,3,3,6,16,-38,-38,19,NAN
-23,-9,-11,-4,4,-5,-29,0,NAN
-26,2,-1,-3,-6,49,-19,10,NAN
-11,11,19,9,-2,4,-33,23,NAN
27,-5,-5,0,-16,-55,3,-6,NAN
6,-3,-10,-12,17,89,127,24,NAN
-8,2,2,9,-1,-8,-128,-41,NAN
-32,-13,-16,-9,3,1,71,19,NAN
-13,2,-4,12,31,-25,30,-35,NAN
22,13,9,-19,-60,21,22,10,NAN
24,0,10,-10,-13,-31,127,22,NAN
17,0,-6,9,4,-17,-25,64,NAN
-54,-12,-1,-3,-1,-1,17,40,NAN
45,10,-6,-10,-27,8,-47,-13,NAN
-17,-3,-9,-11,-7,38,44,-26,NAN
-23,-12,-13,0,13,61,50,-13,NAN
2,6,17,7,-25,-126,-75,-52,NAN
32,5,5,6,46,60,49,-2,NAN
-15,-9,-10,-15,-21,-34,18,43,NAN
11,-15,-3,-2,17,-21,-10,-15,NAN
12,-1,-1,-5,-12,42,52,-34,NAN
21,2,-15,-10,0,40,11,36,NAN
8,1,22,22,6,69,-21,-84,NAN
-16,-5,-12,-5,-9,-81,63,56,NAN
21,-1,-6,-14,-15,-4,-58,-28,NAN
13,2,-1,-6,-28,-11,-40,-27,NAN
-43,6,5,15,26,56,20,-15,NAN
60,4,9,9,24,26,-21,74,NAN
-15,14,20,23,35,-8,7,12,NAN
12,-13,-16,-42,-74,-34,39,-6,NAN
-47,-6,-3,-8,-12,-36,19,-20,NAN
4,16,7,-1,12,13,-33,-47,NAN
37,-7,-2,-3,10,14,69,81,NAN
-48,-20,-26,-15,-20,11,-15,-62,NAN
3,13,28,25,26,-2,1,22,NAN
15,0,-6,-13,-16,14,-15,6,NAN
5,-10,-16,-16,11,-4,-24,-2,NAN
-8,0,8,12,-3,-49,-80,-58,NAN
2,-11,-15,-22,-34,-22,-6,4,NAN
1,-3,0,-3,12,79,74,6,NAN
12,7,12,13,5,-100,-30,8,NAN
-7,-7,-3,-11,-11,-16,72,50,NAN
31,-5,6,0,-5,-23,70,38,NAN
-8,4,0,-5,-18,49,63,-19,NAN
-20,-4,-6,-6,-17,3,-14,1,NAN
-2,4,5,23,27,-47,-100,13,NAN
-2,-2,-5,5,17,35,-50,-22,NAN
5,-6,-3,-13,-29,8,49,-1,NAN
15,-8,-8,-9,-23,-62,-16,13,NAN
-39,-11,-7,1,-25,-6,-4,-82,NAN
42,14,5,7,13,-2,-8,85,NAN
38,7,7,10,-19,-82,-4,79,NAN
-35,-8,-9,-10,-7,-13,1,-33,NAN
59,-2,-14,-1,28,51,67,-8,NAN
-37,-6,3,-17,-69,-16,-45,68,NAN
-4,9,9,13,49,-26,21,-46,NAN
31,0,-9,2,-21,34,-6,26,NAN
-12,-4,-8,-11,-7,-5,-68,-28,NAN
7,-2,-6,8,-3,-7,101,33,NAN
-24,-11,-2,-3,5,-25,-85,-52,NAN
8,-8,-12,-9,-25,-12,3,20,NAN
-20,1,2,7,3,26,0,71,NAN
-2,-8,-10,-7,-5,-21,-26,-45,NAN
9,13,20,7,11,-22,32,58,NAN
-17,-19,-14,-13,-4,20,-48,-84,NAN
5,-8,-16,-2,6,23,40,-11,NAN
-1,1,2,7,-4,-4,26,22,NAN
-19,0,-3,-5,30,-34,-60,11,NAN
-7,2,-1,-2,-21,39,74,-9,NAN
-22,-1,6,5,13,-19,-63,-64,NAN
-14,6,2,-1,2,2,-3,43,NAN
-41,-11,-6,-12,-4,18,83,1,NAN
-36,-2,0,4,-1,32,58,-6,NAN
38,17,13,1,8,-27,-44,-1,NAN
-2,-5,-3,4,1,-18,-17,-29,NAN
4,1,-7,-13,15,17,-102,2,NAN
43,-2,-7,-7,-17,20,87,12,NAN
-8,-6,4,17,24,-22,17,-8,NAN
-12,0,1,8,2,3,-98,-12,NAN
15,12,14,-2,9,3,68,18,NAN
-11,-8,-4,-3,12,-10,-6,-19,NAN
-26,0,15,6,-36,-43,-3,-10,NAN
4,-4,-2,5,13,39,0,-39,NAN
15,6,0,-12,12,42,36,15,NAN
-20,-10,-19,-21,-28,-34,82,-3,NAN
-36,0,-9,-4,3,19,22,-17,NAN
-17,-9,6,-1,-17,9,36,19,NAN
-17,-7,-5,13,31,-46,-88,-68,NAN
56,15,17,10,14,-29,17,38,NAN
10,12,16,-8,-14,-42,-48,23,NAN
-4,-8,-12,-2,-3,-60,-61,-82,NAN
-38,-12,-6,-12,-40,71,70,1,NAN
46,10,-1,3,14,-96,-74,37,NAN
-9,-5,1,8,13,61,14,-34,NAN
-6,5,0,-2,3,-16,-18,-31,NAN
18,5,-1,-3,-12,4,-43,34,NAN
-40,1,5,9,10,15,36,-58,NAN
29,3,5,6,37,37,84,61,NAN
8,11,-3,-14,-21,-86,-128,-74,NAN
50,3,-9,-13,-23,5,20,18,NAN
-16,-10,-15,-6,30,56,87,0,NAN
-10,2,3,-1,-13,-62,-72,-12,NAN
-9,-4,1,-3,-16,-8,-11,7,NAN
1,11,2,2,8,18,40,30,NAN
-22,-6,6,4,-2,20,-39,-16,NAN
12,-1,7,5,5,-36,59,-35,NAN
47,2,6,-1,19,53,45,82,NAN
-30,-19,-14,-13,-23,-52,-9,-12,NAN
15,9,6,0,23,22,-14,32,NAN
24,-3,-5,10,6,50,63,19,NAN
4,-5,4,1,-19,-74,-34,-44,NAN
-13,1,7,3,-2,31,12,60,NAN
17,-5,-11,-6,9,25,-8,-29,NAN
-8,2,-4,-3,-2,9,23,35,NAN
17,-3,1,9,2,14,79,33,NAN
-25,-4,-3,6,13,55,-74,-62,NAN
-23,-11,-13,-19,-17,-69,-23,-6,NAN
-3,3,10,8,-7,-18,-29,-1,NAN
-16,2,3,9,0,5,-35,-37,NAN
-2,6,0,-6,-28,8,-1,23,NAN
6,-4,-9,-5,17,47,85,15,NAN
-2,-5,-5,15,4,-76,-41,-42,NAN
-6,1,7,4,-10,-11,-33,-1,NAN
6,-2,-11,-11,-15,23,2,-24,NAN
1,11,15,9,16,29,-6,-2,NAN
-26,-11,-8,-3,-11,29,28,-38,NAN
19,6,-3,0,18,47,17,59,NAN
31,11,16,13,15,-70,-6,23,NAN
-17,-9,-11,-20,-49,-46,51,5,NAN
17,9,13,0,12,16,-46,18,NAN
24,6,8,3,-3,-6,-21,-18,NAN
3,-10,-13,-16,-25,-4,30,-12,NAN
-16,-2,-7,-2,1,10,9,-15,NAN
-22,0,-7,1,12,4,-80,-11,NAN
-13,8,14,-3,-10,-13,-44,-3,NAN
3,-8,-14,-20,-15,17,27,37,NAN
27,8,-11,-6,-26,21,20,-24,NAN
11,17,34,34,63,14,39,18,NAN
-20,-1,3,1,-3,42,-34,-19,NAN
20,-6,-7,-7,-3,-21,31,1,NAN
4,-8,-15,-13,-12,-30,6,25,NAN
-18,-6,-15,-16,-8,6,-39,-38,NAN
24,4,10,31,26,58,72,64,NAN
-5,8,11,20,37,-34,-47,-56,NAN
-1,-10,-3,-32,-55,-39,-10,30,NAN
29,-3,-20,-14,-17,-26,-31,47,NAN
-29,-4,-2,14,20,-12,-113,-22,NAN
7,-2,9,6,3,41,93,74,NAN
-44,-8,-1,7,-19,-17,-91,-76,NAN
12,0,-2,-2,-5,-39,24,12,NAN
-20,-7,-10,-13,-16,28,57,-6,NAN
6,-2,-7,-11,9,18,20,-4,NAN
-4,1,0,10,24,2,-24,-8,NAN
18,6,-1,-11,-26,14,23,29,NAN
-25,3,3,10,6,47,26,8,NAN
-2,3,7,8,-15,-110,-100,-77,NAN
33,4,-2,1,34,30,108,88,NAN
-42,-7,-8,-2,-2,19,1,-34,NAN
-4,-9,-12,-16,-22,11,60,-22,NAN
26,16,22,6,-25,-56,-73,25,NAN
-34,-8,0,10,27,10,31,-15,NAN
11,-9,-20,-24,-17,23,39,-8,NAN
-12,5,6,-2,10,-14,-48,8,NAN
16,-2,-14,-6,-7,-17,-9,27,NAN
-1,4,12,8,-10,17,7,-14,NAN
17,-10,-7,-7,11,43,-40,12,NAN
-10,0,2,9,16,-40,-38,-33,NAN
-11,1,-2,3,-2,-15,11,-6,NAN
-11,-12,-13,-15,-30,56,55,-6,NAN
-17,0,12,7,12,-53,-61,-67,NAN
5,1,-1,-12,-29,-44,40,31,NAN
-41,-7,0,12,26,56,3,-48,NAN
18,-5,-17,-10,17,8,-23,-7,NAN
9,12,10,1,-18,-21,27,26,NAN
31,1,-10,-9,0,-5,1,-22,NAN
-39,-10,-6,-4,-3,-23,13,-18,NAN
-28,-3,3,1,12,-7,-81,-56,NAN
-2,-8,-3,-2,-14,-44,24,82,NAN
17,0,-8,2,21,54,17,16,NAN
-6,13,8,-6,-9,95,47,-10,NAN
12,-2,4,6,19,-72,75,16,NAN
-46,0,1,6,3,24,-108,-73,NAN
6,-15,-17,-17,-20,12,-78,13,NAN
-13,-5,-9,2,-16,-64,51,8,NAN
34,18,20,12,27,31,22,65,NAN
-9,-1,0,-4,-5,21,35,-10,NAN
5,-8,-14,-6,4,18,91,-10,NAN
18,7,0,-9,-8,70,45,5,NAN
0,-1,14,16,-4,-101,2,11,NAN
-50,-14,-7,-5,-21,20,19,11,NAN
26,13,9,7,17,7,55,52,NAN
25,-5,-12,-6,-8,-32,-7,22,NAN
-2,8,4,12,4,83,-52,-13,NAN
-22,-5,1,-1,-4,7,-10,17,NAN
5,-8,-18,-20,-40,-86,-74,-3,NAN
1,6,17,3,32,95,86,-5,NAN
-18,-15,-22,6,2,-38,-92,-4,NAN
34,14,10,6,-6,-98,-61,14,NAN
-2,13,16,3,28,94,17,-26,NAN
-4,-11,-16,-2,-15,-32,-13,-13,NAN
-15,-4,-2,-20,-25,-27,32,-38,NAN
39,-3,11,11,11,87,-1,28,NAN
-29,-8,-9,-10,16,-52,-17,-37,NAN
38,8,-4,3,30,-5,-60,55,NAN
-9,7,7,-4,-27,25,89,18,NAN
-51,-21,-28,-8,-26,-91,-111,-66,NAN
11,6,16,16,-2,38,94,37,NAN
6,1,8,17,30,-18,-10,-33,NAN
-1,-3,-4,-15,6,54,75,14,NAN
36,15,7,-7,4,-25,-42,-22,NAN
-47,-7,-5,-2,-33,-7,-17,-1,NAN
45,0,-10,-7,5,-9,39,57,NAN
-14,2,15,15,-7,8,-13,-29,NAN
-26,-12,-23,-3,10,21,23,-37,NAN
-7,-1,12,1,-10,15,-38,-36,NAN
2,2,-9,-10,-18,-32,-37,2,NAN
-7,2,5,-7,-1,48,48,29,NAN
-1,-13,-9,3,-2,-17,127,16,NAN
-11,-23,-32,-6,-1,-10,-74,-32,NAN
22,30,33,9,0,-54,-78,33,NAN
50,-3,-6,9,-9,17,-50,-86,NAN
-62,-13,-2,-10,-1,6,61,51,NAN
22,6,-9,-9,7,28,-69,29,NAN
21,13,6,8,18,41,127,46,NAN
7,-3,-7,4,-4,-32,2,-8,NAN
-1,0,5,-2,3,9,-48,-48,NAN
-15,-10,-11,-10,-10,-23,111,-21,NAN
-20,-11,-4,-3,-7,-36,-111,-80,NAN
-2,9,6,12,51,-13,-4,45,NAN
19,-2,-2,-7,2,41,12,13,NAN
1,2,-2,-16,-27,-47,-43,6,NAN
-16,1,3,7,1,55,9,-32,NAN
-34,11,15,8,9,-27,-3,-27,NAN
41,-5,-9,-5,-6,-44,-108,59,NAN
1,-4,-3,-11,-22,30,46,-2,NAN
-12,4,-12,-9,-2,11,-53,31,NAN
33,-3,-4,10,15,44,50,-28,NAN
-5,17,24,16,19,-3,84,8,NAN
11,-11,-26,-6,5,9,83,77,NAN
7,4,9,-10,-16,21,-64,-87,NAN
-15,0,0,-6,-5,-61,-69,70,NAN
0,-6,-10,1,-9,-12,74,46,NAN
-5,1,-5,-3,-8,23,-37,-48,NAN
23,-12,-15,-13,-3,31,127,36,NAN
-38,8,9,15,15,-58,-128,-79,NAN
37,9,10,-3,-13,60,107,28,NAN
-13,0,13,15,18,-17,-54,11,NAN
-14,-6,-9,-7,-17,-42,61,-30,NAN
-1,-2,4,-12,-22,-48,-90,-29,NAN
-38,-6,-6,-8,-14,7,-18,8,NAN
8,-3,0,4,0,-18,-14,-34,NAN
-31,2,3,4,25,28,-26,-77,NAN
30,-5,0,5,3,-36,-15,28,NAN
-21,-6,-9,-6,-3,6,-58,-16,NAN
-25,-9,-8,-4,-15,15,127,41,NAN
26,8,11,12,-2,-1,-89,-61,NAN
-19,-4,2,5,12,-24,-31,19,NAN
3,2,7,4,25,-8,40,27,NAN
-8,0,-8,-17,-27,26,25,-2,NAN
20,-13,-6,-4,-14,31,38,-21,NAN
-19,-7,-2,7,31,-36,65,-2,NAN
0,1,9,10,-2,9,-21,26,NAN
16,6,-9,-7,5,16,11,29,NAN
-25,3,10,9,29,1,24,23,NAN
20,10,6,-6,-31,20,65,3,NAN
-25,-3,4,-5,2,-20,8,-26,NAN
11,-8,-15,-12,6,31,19,-12,NAN
4,-6,-17,-12,-39,-93,-87,-9,NAN
-6,0,8,3,15,44,-16,6,NAN
-23,2,-1,3,-2,-12,76,-64,NAN
39,2,8,11,-3,10,-9,37,NAN
-28,-15,-13,-6,-9,-13,-78,-30,NAN
-6,-6,-4,-6,0,19,-27,-59,NAN
21,-1,3,9,-3,-13,15,33,NAN
15,6,-6,-11,2,-16,69,9,NAN
-15,-7,-4,-5,-4,29,-34,-20,NAN
-28,-8,-11,-3,-23,-87,-26,-15,NAN
46,8,15,5,5,25,13,96,NAN
-35,-17,-14,11,15,23,-4,-38,NAN
13,13,7,-16,-4,-21,76,25,NAN
53,10,0,-10,-9,20,1,19,NAN
-60,1,5,0,-7,-24,-5,-84,NAN
36,8,10,-2,-12,-9,-101,82,NAN
-3,-5,-3,13,33,55,77,32,NAN
-18,-2,-5,-5,18,25,23,-29,NAN
2,-4,-13,-12,-17,44,23,-42,NAN
-48,-7,5,-2,-11,-89,-33,-70,NAN
-11,0,6,14,0,20,12,8,NAN
47,9,8,13,8,-14,15,65,NAN
-15,-4,-2,-2,3,28,-33,-28,NAN
-10,-7,-17,-4,-25,7,19,-9,NAN
26,7,11,2,9,5,-47,26,NAN
-21,-4,-13,-19,-30,16,86,-4,NAN
25,7,19,14,4,-66,-71,-20,NAN
-16,12,5,8,13,42,26,-35,NAN
-1,-4,-5,10,8,-23,-18,0,NAN
8,2,1,-7,27,42,25,17,NAN
-24,-9,-7,-10,-25,-38,-1,-46,NAN
-25,-2,0,-3,23,-5,27,37,NAN
57,8,14,6,-6,19,61,39,NAN
-22,-11,-18,-6,-8,-13,19,-35,NAN
-13,4,9,5,17,-2,-33,12,NAN
17,-5,3,-7,-14,-39,-13,6,NAN
-41,-10,-16,-9,-4,35,-8,-16,NAN
13,8,10,14,8,12,16,5,NAN
28,0,-13,-8,-2,-38,-27,-32,NAN
-9,1,6,-7,3,4,-21,9,NAN
-12,-6,-6,1,-13,-16,-9,-6,NAN
-24,-5,1,4,12,6,-43,-9,NAN
4,-2,-3,0,17,100,95,41,NAN
24,-6,-10,-4,-16,-53,-70,-27,NAN
-16,-1,10,-6,-26,-31,-11,-27,NAN
-6,-5,-1,-7,-24,-64,-58,-46,NAN
2,-6,-8,5,15,49,81,59,NAN
3,-9,-7,1,14,1,125,11,NAN
-2,-1,-7,-10,-20,20,-65,-35,NAN
2,-1,6,10,4,65,19,4,NAN
0,3,5,-16,-42,-128,11,58,NAN
4,-2,-8,6,18,23,-128,-67,NAN
0,2,6,14,45,21,17,-7,NAN
-17,3,0,9,18,25,89,53,NAN
6,-3,-11,-10,-14,48,-63,0,NAN
6,12,7,1,-4,-53,84,16,NAN
11,1,1,4,-7,-47,-41,21,NAN
-3,-7,-1,-1,-15,22,-63,-19,NAN
4,-5,-5,-4,14,50,-5,29,NAN
-1,-6,-9,-6,-23,-20,20,-43,NAN
11,9,0,1,7,6,50,63,NAN
-4,-13,-5,10,4,4,20,-58,NAN
12,6,3,-6,-17,-7,-39,39,NAN
-26,-10,-2,-11,-15,-19,-44,-46,NAN
-24,-4,-4,-4,3,-21,-52,-19,NAN
-10,5,5,2,24,6,44,63,NAN
35,-1,-1,2,-2,-23,39,28,NAN
-1,-4,1,-6,-2,62,30,-5,NAN
-33,-6,-4,-13,-2,-9,-84,-56,NAN
17,5,-5,1,-4,-32,13,46,NAN
-41,-14,-12,4,14,46,-74,-59,NAN
16,-1,-6,-11,-34,-103,-19,-10,NAN
42,-6,-6,-11,-2,40,34,19,NAN
-18,1,8,3,-3,29,-14,35,NAN
-10,-8,-5,9,17,30,49,-51,NAN
2,-4,8,10,7,11,-79,24,NAN
7,-2,-3,-5,-6,-8,27,4,NAN
-13,-10,-19,-13,-23,-53,-42,-23,NAN
35,26,19,11,5,-16,-11,11,NAN
-45,-10,-6,-11,-8,45,21,-7,NAN
25,9,9,5,11,-20,8,-35,NAN
-27,-8,-3,-4,-15,-22,-64,-9,NAN
-16,1,-3,0,20,40,15,14,NAN
35,6,4,6,6,-47,126,51,NAN
-7,-12,-14,-9,-31,4,-81,-11,NAN
51,9,24,-2,5,2,-27,-25,NAN
-2,2,4,13,20,-9,72,28,NAN
-7,4,1,-6,-10,23,-44,-24,NAN
-14,-8,-12,-4,-2,7,47,18,NAN
-9,7,7,2,10,24,0,-11,NAN
18,-11,-17,-13,-34,-54,-12,-32,NAN
-32,2,7,1,21,29,18,78,NAN
0,10,8,-1,-7,-60,-4,-1,NAN
20,-11,-6,-6,6,27,93,11,NAN
-30,4,11,11,-6,-18,-90,-42,NAN
35,-7,-17,-7,-27,-50,-27,-31,NAN
-37,-14,-19,-6,-4,25,24,-6,NAN
26,14,14,12,9,-6,7,1,NAN
-49,-14,-19,-8,7,50,83,12,NAN
1,7,16,8,18,37,-46,-5,NAN
8,-1,7,11,2,-12,-20,12,NAN
28,0,-4,-12,-14,-40,-19,15,NAN
9,2,-5,-5,-4,-28,-35,-48,NAN
-45,9,5,5,-18,70,113,16,NAN
20,0,-4,5,37,5,61,3,NAN
-16,2,-5,0,-18,-43,47,27,NAN
4,-3,0,-4,4,40,-5,16,NAN
17,5,1,6,1,28,13,-20,NAN
4,-3,-3,8,13,9,-24,-9,NAN
-28,-5,-2,-3,-2,0,-58,-18,NAN
36,0,-3,-2,-8,-21,85,52,NAN
-22,-11,2,6,6,-34,-7,-21,NAN
-5,-3,-10,-15,-18,18,-41,-31,NAN
-13,4,-11,-14,-5,-22,-20,15,NAN
-9,-15,-1,9,15,13,44,6,NAN
9,-3,-3,12,18,-14,-90,-23,NAN
-22,-4,-1,-4,-26,-47,-68,-14,NAN
34,8,4,-9,-17,6,-4,-10,NAN
-6,3,-4,-4,-14,-20,52,10,NAN
-6,1,12,2,14,46,-21,-1,NAN
-3,-2,-9,6,14,-16,-15,11,NAN
-10,-8,9,3,-3,11,8,-9,NAN
-17,-2,-2,-6,1,8,-1,-8,NAN
15,2,-2,-1,-3,10,47,-12,NAN
4,0,6,3,-1,-7,-28,19,NAN
-4,-6,-9,-11,-11,-48,-50,-33,NAN
1,3,12,7,20,81,67,30,NAN
12,-11,-15,-2,5,-57,-56,-19,NAN
-3,11,12,2,1,14,40,-47,NAN
-24,4,1,14,8,-33,-112,-4,NAN
-1,-5,-7,-18,-5,4,127,13,NAN
28,-2,1,6,18,46,30,53,NAN
