C1,C2,C3,C4,C5,C6,C7,C8,Marker
-40,-9,-18,-4,-5,-6,-6,-58,NAN
-14,-3,-6,-5,-7,0,-4,-26,NAN
50,-4,-1,0,6,13,21,61,NAN
-5,-3,3,3,-2,-26,16,27,NAN
36,2,2,-4,2,23,-2,-6,NAN
-5,-3,2,-5,-3,-1,-10,-18,NAN
-12,-3,-12,-7,-1,-3,-11,-16,NAN
19,5,17,-6,-7,8,15,-11,NAN
-15,2,-26,0,3,-13,-30,31,NAN
-44,-1,0,-7,-4,8,18,-54,NAN
52,1,8,5,0,-15,-19,-6,NAN
-5,1,-29,-6,-3,-4,8,-31,NAN
-4,0,37,3,-2,0,13,-11,NAN
-8,1,16,11,2,-2,-7,-38,NAN
15,-1,-42,-12,-1,3,28,30,NAN
-20,2,13,0,1,-6,-12,-60,NAN
-8,0,14,3,-1,-11,-14,19,NAN
17,-4,4,2,1,-1,17,-10,NAN
-23,-2,-21,-3,-5,2,-11,-7,NAN
16,-3,23,2,-4,-13,-13,1,NAN
-71,-8,-3,-6,2,12,11,13,NAN
61,4,6,3,-5,-5,4,26,NAN
14,0,-6,3,1,-13,20,1,NAN
1,3,6,6,4,3,-12,11,NAN
-12,-2,-5,-9,-6,-1,8,-22,NAN
5,-8,3,4,-4,-12,-13,10,NAN
-17,-7,-4,3,5,0,7,-5,NAN
25,6,6,0,2,11,-27,33,NAN
26,0,7,3,-1,-3,17,22,NAN
-5,0,-9,-5,-4,-3,-23,-32,NAN
-14,-4,8,-2,-1,-2,-2,1,NAN
21,-6,-15,-3,-6,-12,26,-19,NAN
3,-5,5,1,0,0,-31,4,NAN
-28,-5,1,-3,-9,-17,-4,0,NAN
-21,-4,-3,-3,8,8,-4,-24,NAN
15,-4,-9,-5,-2,10,18,43,NAN
19,2,-4,1,-3,-15,0,14,NAN
-49,-1,-12,-8,-3,1,9,-22,NAN
